,Video Title,Video URL,Published Date,Channel Title,Comment,Comment Author,Comment Published,Like Count (Comment)
1345,The real science of black holes,https://www.youtube.com/watch?v=ORxKf1FN3ro,2024-10-16T15:05:39Z,Veritasium,🖤,@WhtPeopleAreAlbinos,2025-05-04T05:08:02Z,0
1346,The real science of black holes,https://www.youtube.com/watch?v=ORxKf1FN3ro,2024-10-16T15:05:39Z,Veritasium,"""This channel doesn’t just teach you about space — it confronts you with the vastness of existence. It’s a reminder that while we may be small, our questions are infinite. Every video feels like a quiet meditation on reality, time, and what it means to simply be. Thank you for expanding not just minds, but perspectives.""",@DeepSpaceLogic99,2025-05-04T01:28:45Z,0
1347,The real science of black holes,https://www.youtube.com/watch?v=ORxKf1FN3ro,2024-10-16T15:05:39Z,Veritasium,Ahaaaaa 😅. That’s not terrifying at all. Just fading away that’s not…. 🥲 I think I’m starting to lose my breath lol.,@joshnippleton3449,2025-05-04T01:05:13Z,0
1348,The real science of black holes,https://www.youtube.com/watch?v=ORxKf1FN3ro,2024-10-16T15:05:39Z,Veritasium,what if my nemesis is a woman? what then?,@mars_mallow_,2025-05-03T22:56:15Z,0
1349,The real science of black holes,https://www.youtube.com/watch?v=ORxKf1FN3ro,2024-10-16T15:05:39Z,Veritasium,And yet morons still believe in gods 😂😂😂,@Kai-o8x,2025-05-03T17:35:08Z,0
1350,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Head to http://80000hours.org/veritasium to start planning a career that can help change the world for the better.,@veritasium,2024-10-15T08:17:52Z,1370
1351,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"F Europa, wont find anything o it",@namesurname-i5p,2025-05-31T16:30:17Z,0
1352,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,We prefer updates that will happen when we’re still alive,@groundhopeunder717,2025-05-31T07:09:38Z,0
1353,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,I already found aliens Ive been eating them extra terrestrials L>😂<L,@troyjohnston7454,2025-05-31T06:44:25Z,0
1354,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,5:45 CECIL I NEED YOU CECIL SEA SALT SEA SALT SEA SALT,@fejloup9627,2025-05-30T16:28:28Z,0
1355,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"usually they say to take your things with a grain of salt... so, let's hope it's salty.",@Sin_Of_Greed,2025-05-30T02:56:45Z,0
1356,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"Welcome to Europa, stay here until I die Euro-pa-pa, Euro-pa-pa",@anitoaaaa,2025-05-29T20:07:39Z,0
1357,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,very goood,@TerryAnderson-m6z6i,2025-05-29T12:19:56Z,0
1358,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,16:22 - I am working in a research enivroment for over 10 years now and exact this is the reason why i am motivated. Like Isaac Asimov allready 60 years ago said that the only way for humanity to survive is by working together. I just wish more politicians would actually realize this and act accordingly.,@i_never_asked_for_an_alias,2025-05-29T09:31:00Z,0
1359,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Does anyone still really believe in evolution. It’s been disproven like a million times.,@k-leb438,2025-05-28T19:14:30Z,0
1360,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"The ball squishing reminds me off a video someone made on youtube a few years to show same point. In the video, he cooks a chicken by slapping it. ",@scalzochris,2025-05-27T20:26:37Z,0
1361,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"But surely if there's a solid mass surrounded by liquid covered with another solid, ice, then the moon wouldn't be 'stretched' because the liquid would absorb the pressure creating heat.",@stevekirby2509,2025-05-27T19:44:08Z,0
1362,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"I was never remotely interested in science when I was in high school, but the way you explain this stuff makes it fascinating.",@RationalGaze216,2025-05-27T15:58:02Z,0
1363,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,At 2:05 @veritasium says 300km/s? Isn't that faster than speed of light? How's that possible?,@AbhishivSaxena-e4z,2025-05-27T14:17:11Z,0
1364,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"Unfortunatly, scince believes life just poops out due to a chemical combination..need to consider more..",@timothyboucher7816,2025-05-25T16:47:20Z,0
1365,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,It would be magnificent if in my lifetime we find life on one of those moons. Our only neighbors in our solar system finally found.,@unabomr,2025-05-25T00:51:28Z,0
1366,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"If you had 2137 in the title, Polish people would love You! So close...",@9macan5,2025-05-24T09:05:17Z,1
1367,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"Havent yet watched ,but the most impressive for me is...wait! Did the grreeks called this planet Europa? And the other one that kills evrrything Jupiter?? And the one near it  I O ( healing) ?  ....why? Suppose someonr named thrm did those after him agreed snd didnt change thr names of...random blink points in the sky? Mindblowing",@maruzzella-3,2025-05-23T22:54:55Z,0
1368,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,4 more years to go!,@Randomperson_100i,2025-05-23T00:09:04Z,0
1369,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,awesome videos,@paulandrus1451,2025-05-22T05:01:38Z,0
1370,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,More faked NASA B.S.  NASA has not even been able to reach the moon... and the Mars rover missions were all a hoax as well b/c Mars doesn't have a dense enough atmosphere to deploy a parachute which NASA says it used to land the Mars rovers....!  Everyone knows today that YouTube comments can be easily faked...!,@happycat0411,2025-05-20T09:39:04Z,0
1371,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"I liked the room the scientist was speaking from, and his foam Vulcan fingers in the background, which were doing the 'peace sign' I think?",@sebastianwrites,2025-05-19T22:28:42Z,0
1372,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,we're gonna find the deep stone crypt.,@KaraKaotic,2025-05-19T22:01:33Z,0
1373,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Where will we go to get more stupider now,@kagakai7729,2025-05-19T15:28:22Z,0
1374,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"It is our solar system, ALL the worlds are ours.  Grabby aliens.",@WalterHildahl,2025-05-18T23:59:06Z,1
1375,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,6:03,@AbhishekSinhRajput-c5w,2025-05-18T08:44:08Z,0
1376,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,17:53 SPONSORED GARBAGE POLICE,@Enginernikis,2025-05-17T20:02:28Z,1
1377,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Bro did you tell them about Teflon? :O,@123Handbuch,2025-05-16T14:42:38Z,2
1378,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Das war spannender als Netflix.,@beigottlos,2025-05-15T23:23:06Z,0
1379,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,no we wont,@I_Only_Respond_To_Thumbnails,2025-05-15T21:31:03Z,0
1380,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"They boutta find vex,fallen and a bunch of dead exos",@Kitsu2586,2025-05-15T06:25:02Z,0
1381,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,10km under the surface of europa? we can barely dig down 10km on our own planet..,@mikehunt9884,2025-05-15T01:48:34Z,0
1382,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Are we there yet?,@_lonath_,2025-05-14T12:58:49Z,0
1383,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Haha that’s why the europa league started,@asimrasheed9566,2025-05-13T00:52:17Z,1
1384,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"Time ,,, time crush everything ,, to travel ,, to see,, to get there ,,, to learn,,, do it ,,, its time ..",@boldkojak2734,2025-05-09T19:23:23Z,1
1385,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"We need to free our thoughts and NOT compare other worlds with earth, earth temperature, earth atmosphere, earth creatures ,  it does not look like a good start .",@boldkojak2734,2025-05-09T19:17:55Z,1
1386,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"With a warm center and a thick frozen outer ice skin could result in most life if not all moving away from the surface towards the warming parts of the ocean. Life would still most likely want to use the surface to escape predators at some scale, thick ice would make this less likely, You would still need some impression conditions to warm up the oceans.",@mountainben88,2025-05-09T18:30:36Z,1
1387,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"What would stop evolution in its tracks and result in only bacteria and micro-organism? life still could be hidden from visibility from space, gases and ice.",@mountainben88,2025-05-09T18:18:10Z,0
1388,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,This is the best Channel is have ever known  Greetings from Mexico🇲🇽,@GaelÁlvarez-e8n,2025-05-09T17:36:17Z,1
1389,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"It’s 5.87 years for those wondering… Minus about 6 months maybe since post time, so a little over 5 years is the translation 🙌",@Arbiter2054,2025-05-08T04:48:10Z,1
1390,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,Nice job,@orglogic,2025-05-07T15:59:41Z,0
1391,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"If we find life on Europa, WE will be the aliens.",@gaminawulfsdottir3253,2025-05-07T12:22:49Z,0
1392,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"I left you at 'evolution'.... Life has to have a creator with intelligence.   Jesus Christ is the creator of life and the universe.     Isaiah 45:18 For thus saith the Lord that created the heavens; God himself that formed the earth and made it; he hath established it, he created it not in vain, he formed it to be inhabited: I am the Lord; and there is none else. All humans are born with a 'SIN' virus and Jesus is the cure.   All humans past and future will meet and be judged by HIM some day.  Some will be judges for rewards some for eternal dam nation.... Get to know HIM!  John 3:18 He that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not believed in the name of the only begotten Son of God. John 3:16 For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. 17 For God sent not his Son into the world to condemn the world; but that the world through him might be saved.   The Bible IS God's Word.... All biblical prophesies have come true and will come true.  That is how he proves HE is GOD.    God is outside of time and space.    1Cor. 15:1-4 tells how to be saved.   ""I declare unto you the gospel: By which also ye are saved: How that (Messiah) Jesus Christ ""died"" for our sins; He was ""buried"", and He ""rose"" again the third day according to the scripture: unless you have believed in vain!""  - 1 Cor15:1-4: ~ abridged  *Just Believe on/in HIM... *  ""If you confess with thy mouth the Lord Jesus, and believe in your heart that God has raised him from the dead, thou shalt be saved.  For with the heart man believes unto righteousness; and with the mouth confession is made unto salvation."" ~ Romans 10:9-10 -  - It's believing by faith... not works or rituals !!!   * ""For by grace are ye saved through faith; and that not of yourselves: it is the gift of God:  NOT OF WORKS, lest any man should boast."" ~ Ephesians 2:8-9   * ""If we confess our sins, HE is faithful and just to forgive us our sins, and to cleanse us from all unrighteousness."" ~ 1st John 1:9  ...   * That if thou shalt confess with thy mouth the Lord Jesus, and shalt believe in thine heart that God hath raised him from the dead, thou shalt be saved.  For with the heart man believeth unto righteousness; and with the mouth confession is made unto salvation. Romans 10:9-10 * Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap. Galatians 6:7",@timcarlG,2025-05-06T21:38:08Z,0
1393,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,"Sadly, NASA is set to get a staggering 24.3% cut to its funding in 2026. Let’s hope that we can find life on these missions before NASA’s funding completely runs out! 🙃",@_somerandomguyontheinternet_,2025-05-06T14:43:16Z,0
1394,We Might Find Alien Life In 2120 Days,https://www.youtube.com/watch?v=DJO_9auJhJQ,2024-10-11T18:25:50Z,Veritasium,The Europa Clipper mission is one of the most exciting upcoming space explorations! The potential for a subsurface ocean with conditions that could support life is just mind-blowing. It's smart how they designed the mission to navigate Jupiter's intense radiation. Crossing fingers for groundbreaking discoveries in the 2030s!..,@ResumeWritingTips,2025-05-03T15:37:09Z,0
